,budget,popularity,revenue,vote_average,vote_count,title,genre,production_company,Cluster
544,45000000,20.374308,21009180.0,5.7,276.0,Flight of the Phoenix,Action,Twentieth Century Fox Film Corporation,4
545,75000000,42.006908,248118121.0,6.9,1946.0,Unbreakable,Science Fiction,Limited Edition Productions Inc.,0
546,74000000,875.581305,1156730962.0,6.4,4571.0,Minions,Family,Universal Pictures,4
547,82000000,39.127082,89792502.0,5.9,1623.0,Sucker Punch,Action,Legendary Pictures,0
548,73000000,20.790703,103891409.0,5.8,327.0,Snake Eyes,Crime,Paramount Pictures,4
549,75000000,18.65988,13100000.0,5.8,476.0,Sphere,Science Fiction,Punch Productions,1
550,73000000,45.720894,349779543.0,5.9,1022.0,The Angry Birds Movie,Family,Columbia Pictures,4
551,70000000,21.789615,111231041.0,5.4,444.0,Fool's Gold,Romance,De Line Pictures,2
552,75000000,20.199057,61458982.0,5.7,390.0,Funny People,Comedy,Columbia Pictures,2
553,70000000,26.123705,86658558.0,6.5,513.0,The Kingdom,Thriller,Universal Pictures,3
554,72500000,12.599836,162966177.0,6.2,491.0,Talladega Nights: The Ballad of Ricky Bobby,Comedy,Columbia Pictures,3
555,70000000,13.543053,176104344.0,4.9,410.0,Dr. Dolittle 2,Comedy,Twentieth Century Fox Film Corporation,3
556,72000000,60.722162,210000000.0,7.7,3336.0,Braveheart,Action,Icon Entertainment International,2
557,72000000,32.227223,96889998.0,6.6,765.0,Jarhead,Drama,Universal Pictures,3
558,75000000,46.875375,527068851.0,6.9,2264.0,The Simpsons Movie,Animation,Gracie Films,1
559,72000000,11.215702,37317558.0,6.6,188.0,The Majestic,Drama,Village Roadshow Pictures,0
560,94000000,8.468586,54744738.0,4.5,179.0,Driven,Action,Epsilon Motion Pictures,0
561,74500000,8.884318,62172050.0,6.9,180.0,Two Brothers,Adventure,Pathé Renn Productions,0
562,60000000,27.491891,256697520.0,6.2,1071.0,The Village,Drama,Scott Rudin Productions,4
563,71000000,21.462935,294456605.0,5.4,686.0,Doctor Dolittle,Comedy,Twentieth Century Fox Film Corporation,3
564,72000000,28.848187,408247917.0,6.4,1599.0,Signs,Drama,"Kennedy/Marshall Company, The",3
565,150000000,47.320801,919838758.0,6.7,2988.0,Shrek 2,Adventure,DreamWorks SKG,3
566,120000000,82.643036,461983149.0,6.6,3877.0,Cars,Animation,Walt Disney Pictures,4
567,70000000,20.230535,309457509.0,5.7,455.0,Runaway Bride,Comedy,Paramount Pictures,3
568,70000000,46.217769,277448382.0,5.8,1424.0,xXx,Action,Columbia Pictures,4
569,74000000,36.952268,311594032.0,5.8,719.0,The SpongeBob Movie: Sponge Out of Water,Animation,Paramount Pictures,0
570,80000000,16.411345,309492681.0,6.4,470.0,Ransom,Action,Touchstone Pictures,3
571,70000000,72.595961,319131050.0,7.9,6430.0,Inglourious Basterds,Drama,Universal Pictures,4
572,70000000,33.648404,300854823.0,6.6,1532.0,Hook,Adventure,Amblin Entertainment,4
573,70000000,57.69847,240031094.0,6.6,1896.0,Die Hard 2,Action,Twentieth Century Fox Film Corporation,4
574,80000000,34.052253,116643346.0,5.8,770.0,S.W.A.T.,Action,Original Film,3
575,68000000,27.299301,203388341.0,6.5,1078.0,Vanilla Sky,Drama,Paramount Pictures,0
576,75000000,20.219385,42285169.0,5.3,409.0,Lady in the Water,Drama,Legendary Pictures,0
577,70000000,42.957216,171183863.0,5.5,1217.0,AVP: Alien vs. Predator,Adventure,Impact Pictures,3
578,75000000,29.412262,443140005.0,5.4,666.0,Alvin and the Chipmunks: The Squeakquel,Comedy,Regency Enterprises,3
579,75000000,19.708731,114660784.0,6.7,521.0,We Were Soldiers,Action,Icon Entertainment International,4
580,70000000,59.428223,161025640.0,6.2,2981.0,Olympus Has Fallen,Action,Nu Image Films,3
581,70000000,19.711951,118000000.0,6.3,391.0,Star Trek: Insurrection,Science Fiction,Paramount Pictures,1
582,70000000,49.199234,202466756.0,5.5,1448.0,Battle: Los Angeles,Action,Columbia Pictures,1
583,70000000,46.199482,122919055.0,7.6,1994.0,Big Fish,Adventure,Columbia Pictures,2
584,0,13.758526,0.0,6.0,216.0,Wolf,Fantasy,Columbia Pictures,4
585,66000000,29.505574,177584879.0,7.0,992.0,War Horse,Drama,DreamWorks SKG,2
586,70000000,43.873266,154984035.0,5.8,1523.0,The Monuments Men,War,Columbia Pictures,3
587,70000000,24.961625,90000098.0,7.1,808.0,The Abyss,Adventure,Twentieth Century Fox Film Corporation,2
588,70000000,23.25645,134748021.0,5.8,493.0,Wall Street: Money Never Sleeps,Drama,Twentieth Century Fox Film Corporation,4
589,70000000,64.457947,215529201.0,6.2,2389.0,Dracula Untold,Horror,Universal Pictures,0
590,70000000,20.089933,116672912.0,6.0,352.0,The Siege,Drama,Twentieth Century Fox Film Corporation,4
591,70000000,48.032734,135560026.0,7.1,1184.0,Stardust,Adventure,Paramount Pictures,3
592,70000000,16.92991,131457682.0,7.0,630.0,Seven Years in Tibet,Adventure,TriStar Pictures,0
593,70000000,14.780634,67112664.0,5.2,304.0,The Dilemma,Comedy,Imagine Entertainment,4
594,70000000,14.086292,65977295.0,5.4,228.0,Bad Company,Action,Jerry Bruckheimer Films,2
595,60000000,29.261348,55987321.0,5.0,609.0,Doom,Adventure,Di Bonaventura Pictures,1
596,70000000,13.267631,33561137.0,5.2,269.0,I Spy,Action,Columbia Pictures Corporation,2
597,70000000,58.401204,160112671.0,6.1,1862.0,Underworld: Awakening,Fantasy,Lakeshore Entertainment,4
598,75000000,23.515938,59418613.0,6.0,385.0,Rock of Ages,Comedy,New Line Cinema,1
599,70000000,14.244518,32287044.0,5.9,241.0,Hart's War,Drama,David Foster Productions,4
600,66000000,29.501489,57777106.0,6.1,695.0,Killer Elite,Action,Current Entertainment,4
601,0,9.306253,0.0,3.4,106.0,Rollerball,Action,Atlas Entertainment,4
602,70000000,8.37378,19924033.0,4.3,97.0,Ballistic: Ecks vs. Sever,Action,Epsilon Motion Pictures,4
603,70000000,10.930537,19870567.0,5.5,179.0,Hard Rain,Thriller,Paramount Pictures,0
604,75000000,10.54544,13596911.0,5.9,228.0,Osmosis Jones,Adventure,Conundrum Entertainment,4
605,70000000,6.682006,18662027.0,5.9,43.0,Legends of Oz: Dorothy's Return,Animation,Prana Animation Studios,1
606,70000000,46.832372,17752940.0,5.1,826.0,Blackhat,Crime,Universal Pictures,2
607,70000000,24.664776,57958696.0,5.7,439.0,Sky Captain and the World of Tomorrow,Mystery,Paramount Pictures,3
608,70000000,13.483387,38629478.0,4.6,180.0,Basic Instinct 2,Crime,Intermedia Films,3
609,50000000,44.478043,122915111.0,6.7,1659.0,Escape Plan,Action,Summit Entertainment,2
610,70000000,25.020428,61279452.0,4.4,533.0,The Legend of Hercules,Action,Millennium Films,1
611,68000000,22.392544,193000000.0,5.9,437.0,The Sum of All Fears,Thriller,Paramount Pictures,3
612,68000000,107.069763,698491347.0,5.8,2301.0,The Twilight Saga: Eclipse,Adventure,Summit Entertainment,0
613,68000000,22.572323,71069884.0,6.7,423.0,The Score,Action,Paramount Pictures,0
614,69000000,113.858273,543513985.0,7.1,6478.0,Despicable Me,Animation,Universal Pictures,1
615,60000000,10.004564,35431113.0,5.4,222.0,Money Train,Action,Columbia Pictures,0
616,68000000,68.734513,217022588.0,6.2,2463.0,Ted 2,Comedy,Universal Pictures,1
617,70000000,18.888806,39041505.0,6.9,395.0,Agora,Adventure,Himenóptero,0
618,68000000,12.948627,29762011.0,5.7,250.0,Mystery Men,Adventure,Universal Pictures,3
619,36000000,27.11589,83160734.0,5.4,611.0,Hall Pass,Comedy,New Line Cinema,4
620,90000000,26.153669,60289912.0,7.3,481.0,The Insider,Drama,Spyglass Entertainment,1
621,80000000,28.223664,52099090.0,6.3,588.0,The Finest Hours,Action,Walt Disney Pictures,1
622,70000000,37.507136,113280098.0,6.5,895.0,Body of Lies,Action,Scott Free Productions,2
623,69000000,11.023691,86387857.0,5.5,531.0,Dinner for Schmucks,Comedy,Paramount Pictures,1
624,69000000,38.634767,112265139.0,5.5,1269.0,Abraham Lincoln: Vampire Hunter,Action,Twentieth Century Fox Film Corporation,1
625,66000000,25.877794,212404396.0,6.0,602.0,Entrapment,Romance,Fountainbridge Films,1
626,66000000,18.59991,189198313.0,6.6,488.0,The X Files,Mystery,Twentieth Century Fox Film Corporation,4
627,67000000,12.282911,25303038.0,5.0,207.0,The Last Legion,Action,Ingenious Film Partners,1
628,70000000,76.041867,481840909.0,7.9,5048.0,Saving Private Ryan,Drama,Paramount Pictures,2
629,66000000,54.81489,203277636.0,6.1,1520.0,Need for Speed,Action,DreamWorks SKG,2
630,70000000,31.39165,374111707.0,6.1,992.0,What Women Want,Comedy,Paramount Pictures,2
631,59000000,99.561972,383257136.0,7.1,3857.0,Ice Age,Animation,Twentieth Century Fox Film Corporation,2
632,68000000,26.792794,75715436.0,5.3,567.0,Dreamcatcher,Drama,Village Roadshow Pictures,4
633,65000000,36.307296,275293450.0,6.7,1429.0,Lincoln,History,DreamWorks,1
634,63000000,104.309993,463517383.0,7.9,8907.0,The Matrix,Action,Village Roadshow Pictures,1
635,52000000,68.140214,355237933.0,7.3,1599.0,Apollo 13,Drama,Imagine Entertainment,1
636,65000000,14.646884,172855065.0,5.5,297.0,The Santa Clause 2,Fantasy,Walt Disney Pictures,1
637,61000000,48.356214,441809770.0,7.1,1884.0,Les Misérables,Drama,Universal Pictures,2
638,65000000,28.540267,250821495.0,6.3,838.0,You've Got Mail,Comedy,Warner Bros.,1
639,65000000,22.977983,128107642.0,6.5,1062.0,Step Brothers,Comedy,Columbia Pictures,1
640,95000000,31.086791,250288523.0,6.3,1183.0,The Mask of Zorro,Action,Amblin Entertainment,2
641,65000000,43.865294,211780824.0,6.2,1685.0,Due Date,Comedy,Legendary Pictures,1
642,65000000,43.055253,163442937.0,7.3,1400.0,Unbroken,Drama,Legendary Pictures,2
643,65000000,15.772081,128884132.0,6.3,403.0,Space Cowboys,Action,Village Roadshow Pictures,4
644,70000000,26.19909,255000211.0,6.1,588.0,Cliffhanger,Action,TriStar Pictures,1
645,50000000,22.769108,150270147.0,5.7,453.0,Broken Arrow,Action,Twentieth Century Fox Film Corporation,1
646,65000000,18.281798,69700000.0,6.0,238.0,The Kid,Fantasy,Walt Disney Pictures,1
647,63000000,24.697533,162945894.0,5.9,447.0,World Trade Center,Drama,Paramount Pictures,1
648,65000000,19.718544,0.0,6.5,393.0,Mona Lisa Smile,Drama,Columbia Pictures,3
649,65000000,31.349143,179379533.0,5.9,1743.0,The Dictator,Comedy,Paramount Pictures,4
650,65000000,27.870312,162091208.0,7.1,1234.0,Eyes Wide Shut,Mystery,Hobby Films,1
651,65000000,33.439187,133821816.0,6.0,466.0,Annie,Comedy,Columbia Pictures,4
652,50100000,59.634029,153962963.0,6.7,2542.0,Focus,Romance,Kramer & Sigman Films,3
653,65000000,38.994297,156974557.0,5.9,1389.0,This Means War,Action,Dune Entertainment,3
654,65000000,49.660055,128905366.0,5.7,1252.0,Blade: Trinity,Science Fiction,New Line Cinema,2
655,4200000,11.743085,38376497.0,6.4,215.0,Red Dawn,Action,United Artists,1
656,65000000,9.110247,0.0,6.1,94.0,Primary Colors,Comedy,Universal Pictures,0
657,65000000,6.227675,240159255.0,5.6,1600.0,Resident Evil: Retribution,Action,Davis-Films,2
658,45000000,42.57877,73762516.0,6.0,1175.0,Death Race,Action,Universal Pictures,1
659,65000000,15.858629,89456761.0,6.5,314.0,The Long Kiss Goodnight,Crime,New Line Cinema,1
660,65000000,14.866901,0.0,6.0,208.0,Proof of Life,Action,Castle Rock Entertainment,4
661,65000000,15.194239,64321501.0,6.1,779.0,Zathura: A Space Adventure,Family,Columbia Pictures Corporation,1
662,63000000,146.757391,100853753.0,8.3,9413.0,Fight Club,Drama,Regency Enterprises,4
663,65000000,8.629665,43545364.0,6.7,186.0,We Are Marshall,Drama,Legendary Pictures,1
664,65000000,16.803457,17218080.0,5.4,269.0,Hudson Hawk,Action,TriStar Pictures,4
665,65000000,2.952595,0.0,4.9,52.0,Lucky Numbers,Action,Paramount Pictures,4
666,65000000,31.324734,71154592.0,5.0,687.0,"I, Frankenstein",Horror,Lakeshore Entertainment,4
667,50000000,20.415572,42093706.0,6.7,274.0,Oliver Twist,Crime,R.P. Productions,4
668,43000000,28.613892,56681566.0,4.8,575.0,Elektra,Action,Twentieth Century Fox Film Corporation,4
669,65000000,85.428395,39407616.0,6.3,1286.0,Sin City: A Dame to Kill For,Crime,Miramax Films,4
670,64000000,4.137237,74608570.0,5.3,63.0,Random Hearts,Drama,Columbia Pictures,3
671,55000000,60.246978,203427584.0,6.7,1772.0,Everest,Adventure,Universal Pictures,3
672,50000000,42.551902,132180323.0,7.1,1165.0,Perfume: The Story of a Murderer,Crime,Davis-Films,4
673,63000000,40.137264,296655431.0,5.9,979.0,Austin Powers in Goldmember,Comedy,New Line Cinema,3
674,65000000,24.857079,44091067.0,6.1,409.0,Astro Boy,Animation,The Weinstein Company,1
675,63000000,40.413191,920100000.0,7.6,4856.0,Jurassic Park,Adventure,Universal Pictures,4
676,63000000,13.859307,25052000.0,6.5,202.0,Wyatt Earp,Drama,Tig Productions,2
677,62000000,18.832471,215887717.0,6.4,386.0,Clear and Present Danger,Action,Paramount Pictures,4
678,65000000,9.568884,121545703.0,5.9,145.0,Dragon Blade,Action,Shanghai Film Group,4
679,64000000,12.421504,101595121.0,5.3,261.0,Little Man,Comedy,Revolution Studios,4
680,62000000,18.096884,127666415.0,6.1,340.0,U-571,Action,Universal Pictures,1
681,62000000,11.056763,107879496.0,6.5,195.0,The American President,Comedy,Columbia Pictures,0
682,62000000,13.218008,41819064.0,4.3,242.0,The Love Guru,Comedy,Paramount Pictures,0
683,62000000,11.262655,18720175.0,5.8,178.0,3000 Miles to Graceland,Action,Franchise Pictures,4
684,44000000,68.717016,155760117.0,7.6,4274.0,The Hateful Eight,Crime,Double Feature Films,4
685,53000000,19.412028,0.0,5.9,569.0,Blades of Glory,Action,DreamWorks,2
686,63000000,16.791058,183953723.0,5.5,331.0,Hop,Animation,Universal Pictures,3
687,65000000,65.197968,422610419.0,7.0,4997.0,300,Action,Virtual Studios,4
688,80000000,32.829538,516642939.0,6.1,1373.0,Meet the Fockers,Comedy,DreamWorks SKG,0
689,60000000,30.951203,244082376.0,6.9,1343.0,Marley & Me,Comedy,Sunswept Entertainment,4
690,60000000,103.698022,284600000.0,8.2,4048.0,The Green Mile,Fantasy,Castle Rock Entertainment,0
691,0,31.719463,253625427.0,5.6,648.0,Wild Hogs,Action,Wild Hogs Productions,4
692,150000000,47.973995,314432665.0,5.6,944.0,Chicken Little,Animation,Walt Disney Pictures,4
693,61000000,143.041543,369330363.0,7.9,5862.0,Gone Girl,Mystery,Twentieth Century Fox Film Corporation,4
694,60000000,86.476817,214034224.0,7.3,3583.0,The Bourne Identity,Action,Universal Pictures,3
695,58000000,59.824565,352194034.0,6.6,1174.0,GoldenEye,Adventure,United Artists,0
696,60000000,18.345613,149705852.0,6.1,205.0,The General's Daughter,Crime,Paramount Pictures,4
697,60000000,56.488027,264118201.0,7.8,4537.0,The Truman Show,Comedy,Paramount Pictures,0
698,70000000,29.464852,218613188.0,6.8,817.0,The Prince of Egypt,Adventure,DreamWorks SKG,4
699,60000000,18.106021,164433867.0,5.6,506.0,Daddy Day Care,Comedy,Columbia Pictures,0
700,61000000,42.881415,131940411.0,6.6,1589.0,2 Guns,Action,Universal Studios,0
701,60000000,18.735024,93375151.0,5.0,352.0,Cats & Dogs,Comedy,Village Roadshow Pictures,2
702,60000000,62.766854,176070171.0,6.6,1919.0,The Italian Job,Action,De Line Pictures,3
703,60000000,24.153567,93354918.0,5.9,487.0,Two Weeks Notice,Romance,Village Roadshow Pictures,0
704,60000000,41.515702,171757863.0,6.0,1272.0,Antz,Adventure,DreamWorks SKG,0
705,70000000,26.676487,171844840.0,5.3,588.0,Couples Retreat,Comedy,Universal Pictures,3
706,60000000,16.278022,157920733.0,5.9,353.0,Days of Thunder,Adventure,Paramount Pictures,4
707,60000000,18.831023,129181830.0,5.7,526.0,Cheaper by the Dozen 2,Comedy,Twentieth Century Fox Film Corporation,3
708,61000000,113.161483,311256926.0,6.4,3040.0,Maze Runner: The Scorch Trials,Action,Gotham Group,0
709,60000000,28.800112,204594016.0,5.8,636.0,Eat Pray Love,Drama,Columbia Pictures,3
710,60000000,19.705489,0.0,6.5,521.0,The Family Man,Comedy,Universal Pictures,3
711,58000000,41.430245,71664962.0,6.6,2808.0,RED,Action,DC Comics,3
712,55000000,23.127561,100230832.0,6.8,422.0,Any Given Sunday,Drama,Donners' Company,1
713,60000000,12.867352,186883563.0,6.7,292.0,The Horse Whisperer,Drama,Wildwood Enterprises,4
714,65000000,44.815022,217764291.0,7.0,1451.0,Collateral,Drama,Paramount Pictures,4
715,60000000,37.537093,165333180.0,5.3,779.0,The Scorpion King,Action,Universal Pictures,0
716,60000000,10.99991,74541707.0,6.2,207.0,Ladder 49,Drama,Casey Silver Productions,4
717,60000000,56.868399,218340595.0,6.3,2998.0,Jack Reacher,Crime,Paramount Pictures,3
718,60000000,22.991269,73648228.0,5.6,604.0,Deep Blue Sea,Action,Village Roadshow Pictures,4
719,60000000,15.798622,0.0,6.7,247.0,This Is It,Music,Columbia Pictures,3
720,60000000,38.820858,137551594.0,6.2,1325.0,Contagion,Drama,Double Feature Films,3
721,0,10.292864,0.0,4.3,203.0,Kangaroo Jack,Comedy,Castle Rock Entertainment,0
722,60000000,51.146047,124596398.0,7.3,1386.0,Coraline,Animation,Focus Features,0
723,60000000,20.501582,163403799.0,4.9,950.0,The Happening,Thriller,Spyglass Entertainment,3
724,70000000,45.299089,130293714.0,7.3,1553.0,Man on Fire,Action,Regency Enterprises,3
725,50000000,4.280619,61112916.0,4.5,137.0,The Shaggy Dog,Comedy,Walt Disney Pictures,0
726,60000000,28.848842,170268750.0,5.6,644.0,Starsky & Hutch,Comedy,Weed Road Pictures,3
727,60000000,22.501041,129832389.0,5.5,575.0,Jingle All the Way,Family,Twentieth Century Fox Film Corporation,0
728,66000000,47.479755,99318987.0,6.5,2225.0,Hellboy,Fantasy,Revolution Studios,2
729,70000000,10.147321,56702901.0,6.1,109.0,A Civil Action,Drama,Paramount Pictures,4
730,60000000,39.539045,107139399.0,6.7,789.0,ParaNorman,Family,Focus Features,0
731,60000000,19.747459,159330280.0,6.1,527.0,The Jackal,Action,Universal Pictures,0
732,60000000,29.018826,96269812.0,5.9,581.0,Paycheck,Action,Paramount Pictures,0
733,60000000,4.801849,0.0,5.9,50.0,Up Close & Personal,Drama,Cinergi Pictures Entertainment,1
734,60000000,16.493576,50877145.0,5.8,258.0,The Tale of Despereaux,Adventure,Larger Than Life Productions,3
735,0,21.549232,0.0,5.3,483.0,The Tuxedo,Thriller,DreamWorks SKG,0
736,60000000,13.080725,104324083.0,5.6,210.0,Under Siege 2: Dark Territory,Action,Regency Enterprises,4
737,60000000,42.538258,50549107.0,5.9,1173.0,Jack Ryan: Shadow Recruit,Action,Paramount Pictures,0
738,60000000,29.876507,101134059.0,6.4,1581.0,Joy,Drama,Fox 2000 Pictures,0
739,60000000,61.849521,205754447.0,5.8,1621.0,London Has Fallen,Action,Millennium Films,0
740,70000000,37.44963,162000000.0,5.9,1365.0,Alien: Resurrection,Science Fiction,Twentieth Century Fox Film Corporation,3
741,61000000,37.378081,95696996.0,6.9,1462.0,Shooter,Action,Paramount Pictures,1
742,60000000,30.656345,108255770.0,6.6,668.0,The Boxtrolls,Animation,Laika Entertainment,0
743,75000000,15.142701,46683377.0,6.3,338.0,Practical Magic,Drama,Village Roadshow Pictures,1
744,60000000,59.547928,469160692.0,7.5,3070.0,The Lego Movie,Adventure,Village Roadshow Pictures,4
745,0,19.998581,0.0,5.3,425.0,Miss Congeniality 2: Armed and Fabulous,Action,Village Roadshow Pictures,3
746,60000000,27.615108,43061982.0,6.0,669.0,Reign of Fire,Adventure,The Zanuck Company,1
747,60000000,29.041198,105200903.0,6.2,1778.0,Gangster Squad,Crime,Village Roadshow Pictures,4
748,60000000,25.293538,62357900.0,4.6,524.0,Year One,Comedy,Columbia Pictures,4
749,60000000,23.85119,122233971.0,7.0,1125.0,Invictus,Drama,Spyglass Entertainment,0
750,60000000,21.685719,87784194.0,6.7,484.0,State of Play,Action,Universal Pictures,0
751,78146652,13.630049,60000000.0,5.7,201.0,Duplicity,Romance,Universal Pictures,1
752,65000000,6.80692,36850101.0,5.1,80.0,My Favorite Martian,Comedy,Walt Disney Pictures,2
753,60000000,15.352807,77920346.0,5.8,225.0,The Sentinel,Action,Twentieth Century Fox Film Corporation,4
754,70000000,23.661071,104945765.0,5.6,556.0,Planet 51,Science Fiction,TriStar Pictures,0
755,60000000,21.605533,67312826.0,6.1,479.0,Star Trek: Nemesis,Science Fiction,Paramount Pictures,4
756,60000000,22.620125,119940815.0,5.8,391.0,Intolerable Cruelty,Crime,Imagine Entertainment,0
757,0,18.587114,0.0,6.6,366.0,Trouble with the Curve,Drama,Malpaso Productions,1
758,80000000,24.657931,74901339.0,6.2,487.0,Edge of Darkness,Crime,Icon Productions,0
759,60000000,12.621769,33956608.0,5.8,130.0,The Relic,Horror,Paramount Pictures,4
760,60000000,21.08952,55003135.0,5.7,380.0,Analyze That,Comedy,Village Roadshow Pictures,0
761,60000000,18.380176,73174566.0,5.9,375.0,Righteous Kill,Action,Grosvenor Park Media Ltd.,4
762,60000000,18.877795,0.0,6.0,368.0,Mercury Rising,Action,Imagine Entertainment,1
763,60000000,17.299333,31720158.0,6.6,234.0,The Soloist,Drama,DreamWorks,3
764,80000000,16.848899,39459427.0,6.3,251.0,The Legend of Bagger Vance,Fantasy,DreamWorks SKG,4
765,60000000,21.547446,47383689.0,7.4,797.0,Almost Famous,Drama,Columbia Pictures,2
766,0,16.930969,141702264.0,5.1,464.0,Garfield: A Tail of Two Kitties,Animation,Twentieth Century Fox Film Corporation,4
767,60000000,36.689223,71073932.0,4.7,549.0,xXx: State of the Union,Action,Original Film,0
768,60000000,28.350927,78309131.0,5.4,692.0,Priest,Action,Screen Gems,0
769,60000000,18.815442,26288320.0,6.6,372.0,Sinbad: Legend of the Seven Seas,Family,DreamWorks Animation,3
770,60000000,29.787135,26673242.0,6.5,742.0,Event Horizon,Horror,Paramount Pictures,2
771,60000000,8.927137,52322400.0,6.1,204.0,Dragonfly,Drama,Universal Pictures,3
772,50000000,15.213484,49111202.0,5.7,287.0,The Black Dahlia,Drama,Universal Pictures,0
773,60000000,13.155999,17800000.0,6.3,271.0,Flyboys,Action,Ingenious Film Partners,0
774,72000000,15.433244,27642707.0,7.0,285.0,The Last Castle,Action,DreamWorks SKG,0
775,90000000,5.762037,14828081.0,4.9,109.0,Supernova,Horror,United Artists,3
776,60000000,22.736038,30800231.0,6.0,487.0,Winter's Tale,Drama,Village Roadshow Pictures,0
777,60000000,45.514031,90565421.0,6.2,1602.0,The Mortal Instruments: City of Bones,Action,Constantin Film Produktion,1
778,60000000,18.676291,50650079.0,5.0,371.0,Meet Dave,Comedy,Twentieth Century Fox Film Corporation,4
779,30000000,14.376463,25473093.0,5.3,274.0,Dark Water,Drama,Vertigo Entertainment,2
780,80000000,14.298297,0.0,5.7,166.0,Edtv,Comedy,Imagine Entertainment,0
781,60000000,27.018886,57490374.0,6.0,592.0,Inkheart,Adventure,New Line Cinema,1
782,60000000,14.84856,39031337.0,4.7,320.0,The Spirit,Action,DC Comics,3
783,60000000,52.417529,30418560.0,5.4,1055.0,Mortdecai,Comedy,Lionsgate,1
784,60000000,15.406173,0.0,4.1,224.0,In the Name of the King: A Dungeon Siege Tale,Adventure,Boll Kino Beteiligungs GmbH & Co. KG,4
785,35000000,6.523472,0.0,6.7,110.0,Beyond Borders,Drama,Mandalay Pictures,1
786,68490000,4.72629,193677158.0,6.0,24.0,The Monkey King 2,Action,Filmko Pictures,3
787,80000000,8.923215,10166502.0,6.8,91.0,The Great Raid,Action,Lawrence Bender Productions,0
788,58000000,514.569956,783112979.0,7.4,10995.0,Deadpool,Action,Twentieth Century Fox Film Corporation,4
789,60000000,9.265672,0.0,4.9,111.0,Holy Man,Drama,Caravan Pictures,0
790,58800000,87.53437,542307423.0,7.4,4469.0,American Sniper,War,Village Roadshow Pictures,1
791,58000000,45.351617,158162788.0,6.2,995.0,Goosebumps,Adventure,Columbia Pictures,4
792,58000000,13.43573,102854431.0,6.5,579.0,Just Like Heaven,Comedy,DreamWorks SKG,0
793,83000000,6.248309,59468275.0,4.4,134.0,The Flintstones in Viva Rock Vegas,Science Fiction,Universal Pictures,0
794,63000000,31.294717,189015611.0,5.7,690.0,Rambo III,Action,TriStar Pictures,4
795,58000000,7.739276,41299492.0,5.7,130.0,Leatherheads,Comedy,Universal Pictures,4
796,60000000,19.694695,0.0,4.9,388.0,The Ridiculous 6,Comedy,Happy Madison Productions,4
797,58000000,14.403696,85280250.0,5.1,276.0,Did You Hear About the Morgans?,Comedy,Columbia Pictures,4
798,58000000,1.551497,44000000.0,6.1,1658.0,The Internship,Comedy,Twentieth Century Fox Film Corporation,0
799,60000000,2.143764,300228084.0,5.8,1363.0,Resident Evil: Afterlife,Action,Impact Pictures,4
800,58000000,12.29603,50365377.0,5.9,178.0,Red Tails,Drama,Lucasfilm,0
801,57000000,33.8473,152944660.0,7.2,1374.0,The Devil's Advocate,Drama,Regency Enterprises,0
802,70000000,21.723897,58058367.0,5.5,453.0,That's My Boy,Comedy,Columbia Pictures,2
803,57000000,31.791979,115267375.0,6.4,535.0,DragonHeart,Fantasy,Universal Pictures,1
804,60000000,14.113066,61347797.0,6.0,226.0,After the Sunset,Action,New Line Cinema,2
805,57000000,48.622278,149217355.0,4.7,1135.0,Ghost Rider: Spirit of Vengeance,Action,Columbia Pictures,1
806,57000000,9.061866,62112895.0,5.5,145.0,Captain Corelli's Mandolin,Drama,Miramax Films,1
807,56000000,35.4763,113006880.0,5.8,842.0,The Pacifier,Action,Walt Disney Pictures,4
808,56000000,23.438398,57223890.0,6.0,381.0,Walking Tall,Adventure,Metro-Goldwyn-Mayer (MGM),1
809,55000000,138.133331,677945399.0,8.2,7927.0,Forrest Gump,Comedy,Paramount Pictures,2
810,60000000,47.336034,361366633.0,5.5,1177.0,Alvin and the Chipmunks,Comedy,Dune Entertainment,3
811,55000000,29.97224,330444045.0,6.6,1698.0,Meet the Parents,Comedy,DreamWorks SKG,4
812,55000000,47.845589,346079773.0,6.7,1457.0,Pocahontas,Adventure,Walt Disney Pictures,0
813,55000000,48.507081,300218018.0,6.9,1022.0,Superman,Action,Warner Bros.,4
814,54000000,20.28119,128769345.0,5.4,702.0,The Nutty Professor,Fantasy,Imagine Entertainment,4
815,70000000,34.576913,368100420.0,6.4,1665.0,Hitch,Comedy,Columbia Pictures Corporation,0
816,55000000,22.573237,0.0,5.4,496.0,George of the Jungle,Adventure,Walt Disney Pictures,4
817,55000000,36.194802,231449203.0,6.0,1129.0,American Wedding,Comedy,Universal Pictures,3
818,55000000,52.786917,95000000.0,7.6,2454.0,Captain Phillips,Action,Columbia Pictures,0
819,55000000,38.06168,152263880.0,5.9,1122.0,Date Night,Comedy,Twentieth Century Fox Film Corporation,1
820,50000000,19.830132,287928194.0,6.0,1019.0,Casper,Fantasy,Universal Pictures,1
821,55000000,79.922059,192330738.0,7.1,2954.0,The Equalizer,Thriller,Columbia Pictures,0
822,55000000,19.738215,154906693.0,5.6,485.0,Maid in Manhattan,Comedy,Red Om Films,2
823,53000000,20.334629,157387195.0,7.0,498.0,Crimson Tide,Action,Hollywood Pictures,4
824,55000000,80.581367,307077295.0,7.7,2525.0,The Pursuit of Happyness,Drama,Columbia Pictures Corporation,2
